রঙের	r o ŋ . e r	4.72
রাখি	r a . kʰ i	4.72
রাম	r a m	4.72
রিয়াল	r i . a l	4.72
রেখেছেন	r e . kʰ e . tʃʰ e n	4.72
সংকট	ʃ ɔ ŋ . k ɔ ʈ	4.72
সমর্থক	ʃ ɔ . m o r . t̪ʰ o k	4.72
সশস্ত্র	ʃ ɔ . ʃ o s . t̪ r o	4.72
সিং	s i ŋ	4.72
সুর	ʃ u r	4.72
সূচনা	ʃ u . tʃ o . n a	4.72
স্বপ্নের	ʃ ɔ p . n e r	4.72
হও	h ɔo̯	4.72
হেরে	h e . r e	4.72
আদিবাসী	a . d̪ i . b a . ʃ i	4.71
আবদুল্লাহ	a b . d̪ u l . l a h	4.71
আর্জেন্টিনা	a r . dʒ e n . ʈ i . n a	4.71
ঈশ্বর	i ʃ . ʃ ɔ r	4.71
একদল	æ k . d̪ ɔ l	4.71
এটাও	e . ʈ ao̯	4.71
এলে	e . l e	4.71
কথাটা	k ɔ . t̪ʰ a . ʈ a	4.71
কবির	k o . b i r	4.71
কর্মকর্তারা	k ɔ r . m o . k ɔ r . t̪ a . r a	4.71
কারখানা	k a r . kʰ a . n a	4.71
চাঁদ	tʃ a d̪	4.71
জনক	dʒ ɔ . n o k	4.71
ট্রাম্প	ʈ r a m p	4.71
তুলনা	t̪ u . l o . n a	4.71
থেমে	t̪ʰ e . m e	4.71
দুরে	d̪ u . r e	4.71
দূরত্ব	d̪ u . r o t̪ . t̪ o	4.71
দেখাচ্ছে	d̪ e . kʰ a tʃ . tʃʰ e	4.71
দেবো	d̪ e . b o	4.71
নোট	n o ʈ	4.71
পঞ্চম	p ɔ n . tʃ o m	4.71
পালনের	p a . l o . n e r	4.71
প্রকাশ্যে	p r o . k a ʃ . ʃ e	4.71
ফেসবুকের	f e s . b u . k e r	4.71
বঞ্চিত	b o n . tʃ i . t̪ o	4.71
বস	b ɔ . ʃ o	4.71
বাসে	b a . s e	4.71
বিজ্ঞপ্তি	b i g . g o p . t̪ i	4.71
বিতর্কিত	b i . t̪ o r . k i . t̪ o	4.71
বোকা	b o . k a	4.71
মিশন	m i . ʃ o n	4.71
রোববার	r o b . b a r	4.71
লাইফ	l ai̯ f	4.71
শিক্ষার্থীরা	ʃ i k . kʰ a r . t̪ʰ i . r a	4.71
শিরোপা	ʃ i . r o . p a	4.71
সীমান্তে	ʃ i . m a n . t̪ e	4.71
সুরক্ষা	ʃ u . r ɔ k . kʰ a	4.71
হবেনা	h ɔ . b e . n a	4.71
হলাম	h o . l a m	4.71
অনেকগুলো	ɔ . n e k . g u . l o	4.70
অপরাধী	ɔ . p o . r a . d̪ʱ i	4.70
আয়ের	a . e r	4.70
আস্থা	a s . t̪ʰ a	4.70
ইংলিশ	i ŋ . l i ʃ	4.70
এক্ষেত্রে	e . kʰ e t̪ . r e	4.70
এখান	e . kʰ a n	4.70
ওভার	o . bʱ a r	4.70
কথার	k ɔ . t̪ʰ a r	4.70
কফি	k ɔ . f i	4.70
কর্মরত	k ɔ r . m o . r ɔ . t̪ o	4.70
কান	k a n	4.70
কুরআন	k u r . a n	4.70
কোর্ট	k o r ʈ	4.70
ক্যান্সার	k æ n . s a r	4.70
গঠনের	g ɔ . ʈʰ o . n e r	4.70
গেলেও	g e . l eo̯	4.70
ঘণ্টার	gʱ ɔ n . ʈ a r	4.70
ছেলেকে	tʃʰ e . l e . k e	4.70
জানাচ্ছি	dʒ a . n a tʃ . tʃʰ i	4.70
থাকবো	t̪ʰ a k . b o	4.70
দফা	d̪ ɔ . f a	4.70
দিচ্ছি	d̪ i tʃ . tʃʰ i	4.70
দুইটি	d̪ ui̯ . ʈ i	4.70
দেখছেন	d̪ e kʰ . tʃʰ e n	4.70
দেখো	d̪ æ . kʰ o	4.70
নকল	n ɔ . k o l	4.70
নেতার	n e . t̪ a r	4.70
পতন	p ɔ . t̪ o n	4.70
পরা	p ɔ . r a	4.70
পাতার	p a . t̪ a r	4.70
পারেনা	p a . r e . n a	4.70
প্রতিরক্ষা	p r o . t̪ i . r ɔ k . kʰ a	4.70
ফ্লাইট	f l a . i ʈ	4.70
বলব	b o l . b o	4.70
বালিকা	b a . l i . k a	4.70
বাস্তবতা	b a s . t̪ o . b ɔ . t̪ a	4.70
বিজেপি	b i . dʒ e . p i	4.70
বিস্তৃত	b i s . t̪ r i . t̪ o	4.70
বিস্ফোরণ	b i ʃ . f o . r o n	4.70
বোনের	b o . n e r	4.70
ব্যাগ	b æ g	4.70
মেসেজ	m æ . s e dʒ	4.70
যতক্ষণ	dʒ ɔ . t̪ o k . kʰ o n	4.70
রহস্য	r ɔ . h o ʃ . ʃ o	4.70
রাজার	r a . dʒ a r	4.70
শিক্ষিত	ʃ i k . kʰ i . t̪ o	4.70
শেষের	ʃ e . ʃ e r	4.70
সম্মানিত	ʃ ɔ m . m a . n i . t̪ o	4.70
সিনেমার	s i . n e . m a r	4.70
সোশ্যাল	s o . ʃ a l	4.70
অর্জনের	ɔ r . dʒ o . n e r	4.69
অর্থে	ɔ r . t̪ʰ e	4.69
আকর্ষণীয়	a . k o r . ʃ o . n i . o	4.69
আকাশে	a . k a . ʃ e	4.69
আজিজ	a . dʒ i dʒ	4.69
আফগান	a f . g a n	4.69
আমলে	a . m o . l e	4.69
আমারে	a . m a . r e	4.69
আসনে	a . ʃ ɔ . n e	4.69
ইমরান	i m . r a n	4.69
একত্রিত	æ . k o t̪ . r i . t̪ o	4.69
কথিত	k o . t̪ʰ i . t̪ o	4.69
কবর	k ɔ . b o r	4.69
করছিলেন	k o r . tʃʰ i . l e n	4.69
গরু	g o . r u	4.69
ঘোষ	gʱ o ʃ	4.69
চলতি	tʃ o l . t̪ i	4.69
চাইছে	tʃ ai̯ . tʃʰ e	4.69
চারপাশে	tʃ a r . p a . ʃ e	4.69
জন্যও	dʒ o n . n oo̯	4.69
জে	dʒ e	4.69
ঠিকই	ʈʰ i . k i	4.69
দাখিল	d̪ a . kʰ i l	4.69
দোষী	d̪ o . ʃ i	4.69
পরিচিতি	p o . r i . tʃ i . t̪ i	4.69
পরিস্থিতিতে	p o . r i s . t̪ʰ i . t̪ i . t̪ e	4.69
পারছে	p a r . tʃʰ e	4.69
পারেননি	p a . r e n . n i	4.69
পাসপোর্ট	p a s . p o r ʈ	4.69
পিতার	p i . t̪ a r	4.69
প্রচারণা	p r o . tʃ a . r o . n a	4.69
প্রমান	p r o . m a n	4.69
বিবিসি	b i . b i . s i	4.69
বোর্ডের	b o r . ɖ e r	4.69
ভাষণ	bʱ a . ʃ o n	4.69
মনোনীত	m ɔ . n o . n i . t̪ o	4.69
মাইকেল	m ai̯ . k e l	4.69
মৃত্যুদণ্ড	m r i t̪ . t̪ u . d̪ ɔ n . ɖ o	4.69
যাচাই	dʒ a . tʃ ai̯	4.69
রাজ	r a dʒ	4.69
সারাদিন	s a . r a . d̪ i n	4.69
সেট	s e ʈ	4.69
সৌন্দর্য	s ou̯ n . d̪ ɔ r . dʒ o	4.69
অত্যাচার	o t̪ . t̪ a . tʃ a r	4.68
আক্রমণের	a k . r o . m o . n e r	4.68
আনন্দের	a . n ɔ n . d̪ e r	4.68
আবহাওয়া	a . b o . h au̯ . a	4.68
আসন্ন	a . ʃ o n . n o	4.68
ইসলামি	i s . l a . m i	4.68
উদ্ধৃতি	u d̪ . d̪ʱ r i . t̪ i	4.68
উদ্বেগ	u d̪ . b e g	4.68
উপন্যাস	u . p o n . n a ʃ	4.68
কতো	k ɔ . t̪ o	4.68
করাতে	k ɔ . r a . t̪ e	4.68
করিম	k o . r i m	4.68
কর্মকর্তাদের	k ɔ r . m o . k ɔ r . t̪ a . d̪ e r	4.68
কলকাতায়	k o l . k a . t̪ ae̯	4.68
খ	kʰ ɔ	4.68
গুণ	g u n	4.68
চিন্তিত	tʃ i n . t̪ i . t̪ o	4.68
জনপ্রিয়তা	dʒ ɔ . n o . p r i . o . t̪ a	4.68
টায়	ʈ ae̯	4.68
ঠান্ডা	ʈʰ a n . ɖ a	4.68
দেখানোর	d̪ æ . kʰ a . n o r	4.68
নেপাল	n e . p a l	4.68
পদ্ধতিতে	p ɔ d̪ . d̪ʱ o . t̪ i . t̪ e	4.68
পরিদর্শন	p o . r i . d̪ ɔ r . ʃ o n	4.68
পরিবেশন	p o . r i . b e . ʃ o n	4.68
পাঠানোর	p a . ʈʰ a . n o r	4.68
প্রচেষ্টা	p r o . tʃ e ʃ . ʈ a	4.68
প্রতিবেদক	p r o . t̪ i . b e . d̪ o k	4.68
ফোনের	f o . n e r	4.68
বাঁচতে	b a tʃ . t̪ e	4.68
বাগান	b a . g a n	4.68
বিমানবন্দর	b i . m a n . b ɔ n . d̪ o r	4.68
বৃদ্ধ	b r i d̪ . d̪ʱ o	4.68
ব্লগার	b l o . g a r	4.68
মুখ্যমন্ত্রী	m u k . kʰ o . m o n . t̪ r i	4.68
মেশিন	m e . ʃ i n	4.68
ম্যাচের	m æ . tʃ e r	4.68
রবীন্দ্রনাথ	r o . b i n . d̪ r o . n a t̪ʰ	4.68
সম্মুখীন	ʃ o m . m u . kʰ i n	4.68
সাইকেল	s ai̯ . k e l	4.68
সাজা	ʃ a . dʒ a	4.68
সালমান	s a l . m a n	4.68
সাহায্যের	ʃ a . h a dʒ . dʒ e r	4.68
হোটেলে	h o . ʈ e . l e	4.68
অতীত	ɔ . t̪ i t̪	4.67
অভিষেক	o . bʱ i . ʃ e k	4.67
ইতোমধ্যে	i . t̪ o . m o d̪ . d̪ʱ e	4.67
উদ্বোধনী	u d̪ . b o . d̪ʱ o . n i	4.67
উনার	u . n a r	4.67
একজনকে	æ k . dʒ o n . k e	4.67
এটার	e . ʈ a r	4.67
কথাই	k ɔ . t̪ʰ ai̯	4.67
কুকুরের	k u . k u . r e r	4.67
গাজীপুর	g a . dʒ i . p u r	4.67
গিয়েছিলেন	g i . e . tʃʰ i . l e n	4.67
গুরু	g u . r u	4.67
গেম	g e m	4.67
জুতা	dʒ u . t̪ a	4.67
টন	ʈ ɔ n	4.67
তদন্তের	t̪ ɔ . d̪ o n . t̪ e r	4.67
দিও	d̪ i . o	4.67
দিব	d̪ i . b o	4.67
ধরেই	d̪ʱ o . r ei̯	4.67
নাইট	n ai̯ ʈ	4.67
নাগরিকদের	n a . g o . r i k . d̪ e r	4.67
নাচ	n a tʃ	4.67
পররাষ্ট্র	p ɔ . r o . r a ʃ . ʈ r o	4.67
পশ্চিমবঙ্গের	p o ʃ . tʃ i m . b o ŋ . g e r	4.67
পাখির	p a . kʰ i r	4.67
পুরানো	p u . r a . n o	4.67
প্রজন্মের	p r o . dʒ ɔ n . m e r	4.67
প্রতিনিধিত্ব	p r o . t̪ i . n i . d̪ʱ i t̪ . t̪ o	4.67
প্রতিষ্ঠার	p r o . t̪ i ʃ . ʈʰ a r	4.67
ফারুক	f a . r u k	4.67
বিকাশ	b i . k a ʃ	4.67
বিপ্লবী	b i p . l o . b i	4.67
বিষয়ের	b i . ʃ o . e r	4.67
বৃষ্টির	b r i ʃ . ʈ i r	4.67
ব্লগ	b l o g	4.67
ভবনে	bʱ ɔ . b o . n e	4.67
ভালোই	bʱ a . l oi̯	4.67
ভিডিওটি	bʱ i . ɖ i . o . ʈ i	4.67
ভোটার	bʱ o . ʈ a r	4.67
মাওলানা	m ao̯ . l a . n a	4.67
মূল্যবান	m u l . l o . b a n	4.67
যোগাযোগের	dʒ o . g a . dʒ o . g e r	4.67
শাখার	ʃ a . kʰ a r	4.67
শ্রম	s r o m	4.67
সকলে	ʃ ɔ . k o . l e	4.67
সমকামী	ʃ ɔ . m o . k a . m i	4.67
সম্মাননা	ʃ ɔ m . m a . n o . n a	4.67
সম্রাট	s o m . r a ʈ	4.67
সুরক্ষিত	ʃ u . r o k . kʰ i . t̪ o	4.67
সেখানেই	ʃ e . kʰ a . n ei̯	4.67
সেলিম	s e . l i m	4.67
সোজা	ʃ o . dʒ a	4.67
হাট	h a ʈ	4.67
অতিথি	o . t̪ i . t̪ʰ i	4.66
অভাবে	ɔ . bʱ a . b e	4.66
অভিযোগের	o . bʱ i . dʒ o . g e r	4.66
অভ্যাস	o b . bʱ a ʃ	4.66
অস্থায়ী	ɔ s . t̪ʰ a . i	4.66
আজাদ	a . dʒ a d̪	4.66
উঠবে	u ʈʰ . b e	4.66
ওমর	o . m o r	4.66
কক্সবাজার	k ɔ k s . b a . dʒ a r	4.66
করেও	k o . r e . o	4.66
কর্নেল	k ɔ r . n e l	4.66
কর্মীরা	k o r . m i . r a	4.66
চলার	tʃ ɔ . l a r	4.66
ছাত্রলীগ	tʃʰ a t̪ . r o . l i g	4.66
জোরে	dʒ o . r e	4.66
দর্শক	d̪ ɔ r . ʃ o k	4.66
দর্শন	d̪ ɔ r . ʃ o n	4.66
দশক	d̪ ɔ . ʃ o k	4.66
দুইজন	d̪ ui̯ . dʒ ɔ n	4.66
দুর্নীতির	d̪ u r . n i . t̪ i r	4.66
দেশীয়	d̪ e . ʃ i . o	4.66
নিলাম	n i . l a m	4.66
পাক	p a k	4.66
পাঠাতে	p a . ʈʰ a . t̪ e	4.66
পিস	p i s	4.66
প্রকৃতি	p r o k . r i . t̪ i	4.66
প্রদেশ	p r o . d̪ e ʃ	4.66
ফসল	f ɔ . ʃ ɔ l	4.66
ফেলবে	f e l . b e	4.66
বন্ধের	b ɔ n . d̪ʱ e r	4.66
বারের	b a . r e r	4.66
বিচারপতি	b i . tʃ a r . p o . t̪ i	4.66
বিরোধিতা	b i . r o . d̪ʱ i . t̪ a	4.66
ভরসা	bʱ o . r o . ʃ a	4.66
মালয়েশিয়া	m a . l o . e . ʃ i . a	4.66
মীর	m i r	4.66
যতটা	dʒ ɔ . t̪ o . ʈ a	4.66
রোগে	r o . g e	4.66
লাইনে	l ai̯ . n e	4.66
লাগানো	l a . g a . n o	4.66
শ্রেণির	s r e . n i r	4.66
সংবিধানের	ʃ ɔ ŋ . b i . d̪ʱ a . n e r	4.66
সাংসদ	ʃ a ŋ . ʃ ɔ d̪	4.66
সাথেই	ʃ a . t̪ʰ ei̯	4.66
স্টেশনে	s ʈ e . ʃ ɔ . n e	4.66
স্তরে	s t̪ ɔ . r e	4.66
হইছে	h oi̯ . s e	4.66
অবসর	ɔ . b ɔ . ʃ ɔ r	4.65
আইনি	ai̯ . n i	4.65
আগমন	a . g ɔ . m ɔ n	4.65
আজও	a dʒ . o	4.65
আলাপ	a . l a p	4.65
আসামি	a . ʃ a . m i	4.65
ইউনাইটেড	i̯u . n ai̯ . ʈ e ɖ	4.65
একুশে	e . k u . ʃ e	4.65
একেবারেই	æ . k e . b a . r ei̯	4.65
ওয়াশিংটন	o̯a . ʃ i ŋ . ʈ ɔ n	4.65
কবিতার	k o . b i . t̪ a r	4.65
কেউই	k eu̯ . i	4.65
কেনার	k e . n a r	4.65
ঘটবে	gʱ o ʈ . b e	4.65
ঘোষণার	gʱ o . ʃ o . n a r	4.65
চিন্তার	tʃ i n . t̪ a r	4.65
চৌধুরীর	tʃ ou̯ . d̪ʱ u . r i r	4.65
জন্মের	dʒ ɔ n . m e r	4.65
পত্রিকায়	p o t̪ . r i . k ae̯	4.65
পরিবেশে	p o . r i . b e . ʃ e	4.65
পানীয়	p a . n io̯	4.65
পাবো	p a . b o	4.65
ফাইল	f ai̯ l	4.65
বিরত	b i . r ɔ . t̪ o	4.65
বৈঠকে	b oi̯ . ʈʰ o . k e	4.65
বোতল	b o . t̪ o l	4.65
ব্যক্তিত্ব	b æ k . t̪ i t̪ . t̪ o	4.65
ব্ল্যাক	b l æ k	4.65
ভাবি	bʱ a . b i	4.65
মহাসচিব	m ɔ . h a . ʃ o . tʃ i b	4.65
মৃত্যুতে	m r i t̪ . t̪ u . t̪ e	4.65
যশোর	dʒ ɔ . ʃ o r	4.65
যুগ	dʒ u g	4.65
রক্ষার	r o k . kʰ a r	4.65
রানী	r a . n i	4.65
লন্ডনে	l ɔ n . ɖ o . n e	4.65
লেনদেন	l e n . d̪ e n	4.65
শুনেছি	ʃ u . n e . tʃʰ i	4.65
সংগ্রহের	ʃ ɔ ŋ . g r o . h e r	4.65
সন্ত্রাস	ʃ ɔ n . t̪ r a ʃ	4.65
সন্ধ্যায়	s o n . d̪ʱ ae̯	4.65
সফরের	s ɔ . f o . r e r	4.65
সুখী	ʃ u . kʰ i	4.65
সূরা	s u . r a	4.65
সৈন্য	ʃ oi̯ n . n o	4.65
স্টাফ	s ʈ a f	4.65
সৎ	ʃ ɔ t̪	4.65
হামিদ	h a . m i d̪	4.65
অধিকারী	o . d̪ʱ i . k a . r i	4.64
অর্থনীতির	ɔ r . t̪ʰ o . n i . t̪ i r	4.64
আগ	a g	4.64
আরবি	a r . b i	4.64
ইউরোপের	i̯u . r o . p e r	4.64
ইঞ্জিন	i n . dʒ i n	4.64
উল	u l	4.64
উৎসবের	u t̪ . ʃ ɔ . b e r	4.64
এটির	e . ʈ i r	4.64
এমনই	æ . m o n . i	4.64
কমিশনার	k ɔ . m i . ʃ o . n a r	4.64
কয়লা	k oe̯ . l a	4.64
গণহত্যা	g ɔ . n o . h o t̪ . t̪ a	4.64
গানে	g a . n e	4.64
জমির	dʒ o . m i r	4.64
জানুয়ারী	dʒ a . n u . a . r i	4.64
জামিন	dʒ a . m i n	4.64
টাঙ্গাইল	ʈ a ŋ . g ai̯ l	4.64
টুকরো	ʈ u k . r o	4.64
ট্রাফিক	ʈ r a . f i k	4.64
ডাকে	ɖ a . k e	4.64
ত্রাণ	t̪ r a n	4.64
তৎকালীন	t̪ ɔ t̪ . k a . l i n	4.64
থাকত	t̪ʰ a k . t̪ o	4.64
থেকো	t̪ʰ e . k o	4.64
দিনটি	d̪ i n . ʈ i	4.64
নির্দেশনা	n i r . d̪ e . ʃ o . n a	4.64
নিলে	n i . l e	4.64
পরিসংখ্যান	p o . r i . s ɔ ŋ . kʰ a n	4.64
পিটার	p i . ʈ a r	4.64
প্রচণ্ড	p r o . tʃ ɔ n . ɖ o	4.64
প্রতিবেশী	p r o . t̪ i . b e . ʃ i	4.64
প্রার্থীদের	p r a r . t̪ʰ i . d̪ e r	4.64
বউ	b ou̯	4.64
বলিউড	b ɔ . l i . u ɖ	4.64
বাঁধ	b a d̪ʱ	4.64
বিভক্ত	b i . bʱ ɔ k . t̪ o	4.64
বিমানবন্দরে	b i . m a n . b ɔ n . d̪ ɔ . r e	4.64
বিস্তার	b i s . t̪ a r	4.64
বৃহত্তর	b r i . h ɔ t̪ . t̪ ɔ r	4.64
বেসামরিক	b e . ʃ a . m o . r i k	4.64
ভক্ত	bʱ ɔ k . t̪ o	4.64
ভোগ	bʱ o g	4.64
মতই	m ɔ . t̪ oi̯	4.64
মাই	m ai̯	4.64
মামা	m a . m a	4.64
মাসিক	m a . ʃ i k	4.64
রানা	r a . n a	4.64
শব্দটি	ʃ ɔ b . d̪ o . ʈ i	4.64
সামগ্রী	ʃ a . m o g . r i	4.64
সার্চ	s a r tʃ	4.64
সেসব	ʃ e . ʃ ɔ b	4.64
হস্তান্তর	h ɔ s . t̪ a n . t̪ ɔ r	4.64
হেঁটে	h e . ʈ e	4.64
হোম	h o m	4.64
অনেকদিন	ɔ . n e k . d̪ i n	4.63
আমন্ত্রণ	a . m o n . t̪ r o n	4.63
ইংল্যান্ডের	i ŋ . l æ n . ɖ e r	4.63
ইউরোপ	i̯u . r o p	4.63
উত্তেজনা	u t̪ . t̪ e . dʒ o . n a	4.63
এরই	e r . i	4.63
ওরে	o . r e	4.63
কয়েকদিন	k o . e k . d̪ i n	4.63
করলেই	k o r . l ei̯	4.63
কানাডার	k a . n a . ɖ a r	4.63
গানটি	g a n . ʈ i	4.63
গো	g o	4.63
গোষ্ঠী	g o ʃ . ʈʰ i	4.63
ঘটতে	gʱ o ʈ . t̪ e	4.63
চাপা	tʃ a . p a	4.63
জমে	dʒ o . m e	4.63
জুটি	dʒ u . ʈ i	4.63
টার	ʈ a r	4.63
তালিকাভুক্ত	t̪ a . l i . k a . bʱ u k . t̪ o	4.63
দশকের	d̪ ɔ . ʃ o . k e r	4.63
দিল্লি	d̪ i l . l i	4.63
দেখছে	d̪ e kʰ . tʃʰ e	4.63
দেখবে	d̪ e kʰ . b e	4.63
নারীকে	n a . r i . k e	4.63
নীতিমালা	n i . t̪ i . m a . l a	4.63
পরিমাণে	p o . r i . m a . n e	4.63
পর্যালোচনা	p o r . dʒ a . l o . tʃ o . n a	4.63
পাবার	p a . b a r	4.63
পাল্টা	p a l . ʈ a	4.63
প্রশাসনের	p r o . ʃ a . ʃ o . n e r	4.63
প্রিমিয়ার	p r i . m i . a r	4.63
প্রেরণ	p r e . r o n	4.63
ফিরতে	f i r . t̪ e	4.63
ফেলার	f æ . l a r	4.63
বহুল	b o . h u l	4.63
বিক্রির	b i k . r i r	4.63
বিবেচিত	b i . b e . tʃ i . t̪ o	4.63
বেশির	b e . ʃ i r	4.63
বোঝার	b o . dʒʱ a r	4.63
ব্যাপকভাবে	b æ . p o k . bʱ a . b e	4.63
ভর	bʱ ɔ r	4.63
ভালোভাবে	bʱ a . l o . bʱ a . b e	4.63
ভোর	bʱ o r	4.63
মঞ্চ	m ɔ n . tʃ o	4.63
মহানগর	m ɔ . h a . n ɔ . g o r	4.63
যথাযথ	dʒ ɔ . t̪ʰ a . dʒ ɔ . t̪ʰ o	4.63
যুক্তরাজ্য	dʒ u k . t̪ o . r a dʒ . dʒ o	4.63
যেদিন	dʒ e . d̪ i n	4.63
রমজান	r ɔ m . dʒ a n	4.63
রাজনীতিবিদ	r a dʒ . n i . t̪ i . b i d̪	4.63
রাসায়নিক	r a . s ae̯ . o . n i k	4.63
শরণার্থী	ʃ ɔ . r o . n a r . t̪ʰ i	4.63
শান্তির	ʃ a n . t̪ i r	4.63
শিবির	ʃ i . b i r	4.63
শ্রীলঙ্কার	s r i . l o ŋ . k a r	4.63
সংস্করণ	s ɔ ŋ s . k ɔ . r o n	4.63
সাল্লাল্লাহু	s a l . l a l . l a . h u	4.63
সুলতান	s u l . t̪ a n	4.63
সূর্যের	ʃ u r . dʒ e r	4.63
সোভিয়েত	s o . bʱ i . e t̪	4.63
স্টেডিয়ামে	s ʈ e . ɖ i . a . m e	4.63
অর্থের	ɔ r . t̪ʰ e r	4.62
আনুষ্ঠানিকভাবে	a . n u ʃ . ʈʰ a . n i k . bʱ a . b e	4.62
ইউটিউব	iu̯ . ʈ iu̯ b	4.62
ইট	i ʈ	4.62
ইন্ডিয়ান	i n . ɖ i . a n	4.62
এখনি	æ . kʰ o . n i	4.62
এফ	e f	4.62
এসেছিলেন	e . ʃ e . tʃʰ i . l e n	4.62
ওপেন	o . p e n	4.62
কথাগুলো	k ɔ . t̪ʰ a . g u . l o	4.62
কাছের	k a . tʃʰ e r	4.62
কাজেই	k a . dʒ ei̯	4.62
গণতন্ত্রের	g ɔ . n o . t̪ ɔ n . t̪ r e r	4.62
গর্বিত	g o r . b i . t̪ o	4.62
চট্টগ্রামের	tʃ ɔ ʈ . ʈ o . g r a . m e r	4.62
চলো	tʃ ɔ . l o	4.62
জলের	dʒ ɔ . l e r	4.62
ঝামেলা	dʒʱ a . m e . l a	4.62
ঠাকুর	ʈʰ a . k u r	4.62
তিনিই	t̪ i . n ii̯	4.62
দর্শকদের	d̪ ɔ r . ʃ o k . d̪ e r	4.62
দিবসে	d̪ i . b o . ʃ e	4.62
দিবসের	d̪ i . b o . ʃ e r	4.62
দ্বীপ	d̪ i p	4.62
নৌ	n ou̯	4.62
পরই	p o r . i	4.62
পর্যাপ্ত	p ɔ r . dʒ a p . t̪ o	4.62
পাইলট	p ai̯ . l ɔ ʈ	4.62
প্রকাশনা	p r o . k a . ʃ o . n a	4.62
প্রতিমন্ত্রী	p r o . t̪ i . m o n . t̪ r i	4.62
প্রথমবার	p r o . t̪ʰ o m . b a r	4.62
প্রভাবশালী	p r o . bʱ a b . ʃ a . l i	4.62
প্রশাসক	p r o . ʃ a . ʃ ɔ k	4.62
ফুলের	f u . l e r	4.62
ফ্যাশন	f æ . ʃ o n	4.62
ফ্রান্সের	f r a n . s e r	4.62
বিকেলে	b i . k e . l e	4.62
বিদ্রোহী	b i d̪ . r o . h i	4.62
ব্যবধানে	b æ . b o . d̪ʱ a . n e	4.62
ভবিষ্যত	bʱ o . b i ʃ . ʃ ɔ t̪	4.62
ভাইস	bʱ ai̯ s	4.62
মন্দ	m ɔ n . d̪ o	4.62
মিলিত	m i . l i . t̪ o	4.62
যাত্রীদের	dʒ a t̪ . r i . d̪ e r	4.62
যেনো	dʒ æ . n o	4.62
রবার্ট	r ɔ . b a r ʈ	4.62
লিপ্ত	l i p . t̪ o	4.62
শর্ত	ʃ ɔ r . t̪ o	4.62
শুনুন	ʃ u . n u n	4.62
সকলকে	ʃ ɔ . k o l . k e	4.62
সাক্ষী	ʃ a k . kʰ i	4.62
সিগারেট	s i . g a . r e ʈ	4.62
সীমিত	ʃ i . m i . t̪ o	4.62
সৃষ্ট	s r i ʃ . ʈ o	4.62
স্বাগতম	ʃ a . g o . t̪ ɔ m	4.62
অপরাধে	ɔ . p o . r a . d̪ʱ e	4.61
অবিশ্বাস্য	ɔ . b i ʃ . ʃ a ʃ . ʃ o	4.61
আগুনে	a . g u . n e	4.61
আবেগ	a . b e g	4.61
ইউনিভার্সিটি	i̯u . n i . bʱ a r . s i . ʈ i	4.61
এতদিন	æ . t̪ o . d̪ i n	4.61
ওঠা	o . ʈʰ a	4.61
করিনি	k o . r i . n i	4.61
কর্মকর্তার	k ɔ r . m o . k ɔ r . t̪ a r	4.61
কর্মচারী	k ɔ r . m o . tʃ a . r i	4.61
কর্মসূচী	k ɔ r . m o . ʃ u . tʃ i	4.61
কাজটি	k a dʒ . ʈ i	4.61
কোর্টের	k o r . ʈ e r	4.61
ক্যাম্প	k æ m p	4.61
ক্রিকেটের	k r i . k e . ʈ e r	4.61
ক্ষোভ	kʰ o bʱ	4.61
খবরে	kʰ ɔ . b o . r e	4.61
খাতে	kʰ a . t̪ e	4.61
খুজে	kʰ u . dʒ e	4.61
ঘুষ	gʱ u ʃ	4.61
চর্চা	tʃ ɔ r . tʃ a	4.61
ডলারের	ɖ ɔ . l a . r e r	4.61
তারপরও	t̪ a r . p ɔ r . o	4.61
তোদের	t̪ o . d̪ e r	4.61
দাঁত	d̪ a t̪	4.61
দিল্লির	d̪ i l . l i r	4.61
ধারার	d̪ʱ a . r a r	4.61
নামিয়ে	n a . m i . e	4.61
নো	n o	4.61
নোংরা	n o ŋ . r a	4.61
পরিমান	p o . r i . m a n	4.61
পারমাণবিক	p a . r o . m a . n o . b i k	4.61
পূর্বের	p u r . b e r	4.61
পেল	p e . l o	4.61
প্রতিটা	p r o . t̪ i . ʈ a	4.61
বললো	b o l . l o	4.61
বাংলাদেশকে	b a ŋ . l a . d̪ e ʃ . k e	4.61
বাণী	b a . n i	4.61
বিপরীত	b i . p o . r i t̪	4.61
বিমানের	b i . m a . n e r	4.61
বেন	b e n	4.61
ভোটে	bʱ o . ʈ e	4.61
মঞ্চে	m ɔ n . tʃ e	4.61
মাননীয়	m a . n o . n io̯	4.61
মৌসুমে	m ou̯ . s u . m e	4.61
শ	ʃ ɔ	4.61
শরীফ	ʃ o . r i f	4.61
শান্তিতে	ʃ a n . t̪ i . t̪ e	4.61
সংগঠিত	ʃ ɔ ŋ . g o . ʈʰ i . t̪ o	4.61
সম্মিলিত	ʃ ɔ m . m i . l i . t̪ o	4.61
সুখ	ʃ u kʰ	4.61
স্যাটেলাইট	s æ . ʈ e . l ai̯ ʈ	4.61
অনন্য	ɔ . n o n . n o	4.60
অনুগ্রহ	o . n u . g r o . h o	4.60
