word,phon_vec,syllables,ipa
শিক্ষকতাও,"[10, 4, 7, 24, 8, 7, 8, 9, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'i', 'k'], ['kʰ', 'ɔ'], ['k', 'ɔ'], ['t̪', 'ao̯']]",ʃikkʰɔkɔt̪ao̯
আসনও,"[1, 10, 3, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'o'], ['n', 'o']]",aʃono
নবদম্পতিকে,"[6, 8, 11, 3, 16, 8, 13, 15, 3, 9, 4, 7, 5, 0, 0, 0, 0, 0]","[['n', 'ɔ'], ['b', 'o'], ['d̪', 'ɔ', 'm'], ['p', 'o'], ['t̪', 'i'], ['k', 'e']]",nɔbod̪ɔmpot̪ike
দুভাবে,"[16, 14, 23, 1, 11, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u'], ['bʱ', 'a'], ['b', 'e']]",d̪ubʱabe
তেলও,"[9, 5, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'e', 'l'], ['o']]",t̪elo
পরিধিকে,"[15, 3, 2, 4, 25, 4, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o'], ['r', 'i'], ['d̪ʱ', 'i'], ['k', 'e']]",porid̪ʱike
উঠেও,"[14, 36, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['ʈʰ', 'eo̯']]",uʈʰeo̯
দেশগুলোই,"[16, 5, 10, 20, 14, 12, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'e', 'ʃ'], ['g', 'u'], ['l', 'oi̯']]",d̪eʃguloi̯
পপস্টার,"[15, 8, 15, 19, 17, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ', 'p'], ['s', 'ʈ', 'a', 'r']]",pɔpsʈar
বকরি,"[11, 3, 7, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'o', 'k'], ['r', 'i']]",bokri
অবতল,"[8, 11, 3, 9, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['b', 'o'], ['t̪', 'ɔ', 'l']]",ɔbot̪ɔl
শমশেরনগর,"[10, 8, 13, 10, 5, 2, 6, 8, 20, 3, 2, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'm'], ['ʃ', 'e', 'r'], ['n', 'ɔ'], ['g', 'o', 'r']]",ʃɔmʃernɔgor
সতর্কতাও,"[10, 8, 9, 8, 2, 7, 8, 9, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['t̪', 'ɔ', 'r'], ['k', 'ɔ'], ['t̪', 'ao̯']]",ʃɔt̪ɔrkɔt̪ao̯
পদভারে,"[15, 8, 16, 3, 23, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'ɔ'], ['d̪', 'o'], ['bʱ', 'a'], ['r', 'e']]",pɔd̪obʱare
ভেঙেছিলেন,"[23, 5, 31, 5, 28, 4, 12, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'e', 'ŋ'], ['e'], ['tʃʰ', 'i'], ['l', 'e', 'n']]",bʱeŋetʃʰilen
ব্যাটারিটি,"[11, 29, 17, 1, 2, 4, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ'], ['ʈ', 'a'], ['r', 'i'], ['ʈ', 'i']]",bæʈariʈi
যেনতেনভাবে,"[18, 29, 6, 3, 9, 29, 6, 3, 23, 1, 11, 5, 0, 0, 0, 0, 0, 0]","[['dʒ', 'æ'], ['n', 'o'], ['t̪', 'æ'], ['n', 'o'], ['bʱ', 'a'], ['b', 'e']]",dʒænot̪ænobʱabe
বিচিতে,"[11, 4, 22, 4, 9, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['tʃ', 'i'], ['t̪', 'e']]",bitʃit̪e
প্রতিবন্ধকতাগুলো,"[15, 2, 3, 9, 4, 11, 8, 6, 25, 3, 7, 8, 9, 1, 20, 14, 12, 3]","[['p', 'r', 'o'], ['t̪', 'i'], ['b', 'ɔ', 'n'], ['d̪ʱ', 'o'], ['k', 'ɔ'], ['t̪', 'a'], ['g', 'u'], ['l', 'o']]",prot̪ibɔnd̪ʱokɔt̪agulo
ব্যাগেজ,"[11, 29, 20, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ'], ['g', 'e', 'dʒ']]",bægedʒ
দুরন্তপনা,"[16, 14, 2, 8, 6, 9, 3, 15, 1, 6, 1, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u'], ['r', 'ɔ', 'n'], ['t̪', 'o'], ['p', 'a'], ['n', 'a']]",d̪urɔnt̪opana
তদবিরও,"[9, 3, 16, 11, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['t̪', 'o', 'd̪'], ['b', 'i', 'r'], ['o']]",t̪od̪biro
পক্ষথেকে,"[15, 3, 7, 24, 3, 30, 5, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o', 'k'], ['kʰ', 'o'], ['t̪ʰ', 'e'], ['k', 'e']]",pokkʰot̪ʰeke
হাউসটি,"[21, 1, 14, 19, 17, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['h', 'a'], ['u', 's'], ['ʈ', 'i']]",hausʈi
ছুটিতেও,"[28, 14, 17, 4, 9, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃʰ', 'u'], ['ʈ', 'i'], ['t̪', 'eo̯']]",tʃʰuʈit̪eo̯
গ্রহণেরও,"[20, 2, 3, 21, 3, 6, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'r', 'o'], ['h', 'o'], ['n', 'e'], ['r', 'o']]",grohonero
এবনে,"[5, 11, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e'], ['b', 'o'], ['n', 'e']]",ebone
মেলন,"[13, 5, 12, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'e'], ['l', 'ɔ', 'n']]",melɔn
বন্দরগুলোতে,"[11, 8, 6, 16, 3, 2, 20, 14, 12, 3, 9, 5, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'n'], ['d̪', 'o', 'r'], ['g', 'u'], ['l', 'o'], ['t̪', 'e']]",bɔnd̪orgulot̪e
সম্পত্তিই,"[10, 8, 13, 15, 3, 9, 9, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'm'], ['p', 'o', 't̪'], ['t̪', 'ii̯']]",ʃɔmpot̪t̪ii̯
কুশখালী,"[7, 14, 10, 24, 1, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'u', 'ʃ'], ['kʰ', 'a'], ['l', 'i']]",kuʃkʰali
প্রতিবেদনেই,"[15, 2, 3, 9, 4, 11, 5, 16, 3, 6, 33, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪', 'i'], ['b', 'e'], ['d̪', 'o'], ['n', 'ei̯']]",prot̪ibed̪onei̯
ঐতিহ্যও,"[35, 9, 4, 18, 42, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['oi̯'], ['t̪', 'i', 'dʒ'], ['dʒʱ', 'o'], ['o']]",oi̯t̪idʒdʒʱoo
অনুসর্গ,"[8, 6, 14, 10, 8, 2, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['n', 'u'], ['ʃ', 'ɔ', 'r'], ['g', 'o']]",ɔnuʃɔrgo
সবগুলোরই,"[10, 8, 11, 20, 14, 12, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'b'], ['g', 'u'], ['l', 'o', 'r'], ['i']]",ʃɔbgulori
ভরসংখ্যা,"[23, 8, 2, 10, 8, 31, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'ɔ', 'r'], ['ʃ', 'ɔ', 'ŋ'], ['kʰ', 'a']]",bʱɔrʃɔŋkʰa
স্বাস্থ্যরক্ষা,"[10, 1, 19, 30, 3, 2, 8, 7, 24, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 's'], ['t̪ʰ', 'o'], ['r', 'ɔ', 'k'], ['kʰ', 'a']]",ʃast̪ʰorɔkkʰa
ভট,"[23, 8, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'ɔ', 'ʈ']]",bʱɔʈ
বৃষ্টিধারা,"[11, 2, 4, 10, 17, 4, 25, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'r', 'i', 'ʃ'], ['ʈ', 'i'], ['d̪ʱ', 'a'], ['r', 'a']]",briʃʈid̪ʱara
রাষ্ট্রনীতি,"[2, 1, 19, 17, 2, 3, 6, 4, 9, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'a', 's'], ['ʈ', 'r', 'o'], ['n', 'i'], ['t̪', 'i']]",rasʈronit̪i
প্রশাসনসহ,"[15, 2, 3, 10, 1, 10, 3, 6, 10, 8, 21, 3, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['ʃ', 'a'], ['ʃ', 'o', 'n'], ['ʃ', 'ɔ'], ['h', 'o']]",proʃaʃonʃɔho
পাশবিকতা,"[15, 1, 10, 3, 11, 4, 7, 8, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['ʃ', 'o'], ['b', 'i'], ['k', 'ɔ'], ['t̪', 'a']]",paʃobikɔt̪a
ব্যক্তিকেও,"[11, 29, 7, 9, 4, 7, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ', 'k'], ['t̪', 'i'], ['k', 'eo̯']]",bækt̪ikeo̯
প্রথমদিনে,"[15, 2, 3, 30, 3, 13, 16, 4, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'o'], ['t̪ʰ', 'o', 'm'], ['d̪', 'i'], ['n', 'e']]",prot̪ʰomd̪ine
গদখালী,"[20, 3, 16, 24, 1, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'o', 'd̪'], ['kʰ', 'a'], ['l', 'i']]",god̪kʰali
নতুনকে,"[6, 3, 9, 14, 6, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'o'], ['t̪', 'u', 'n'], ['k', 'e']]",not̪unke
পুলিশসহ,"[15, 14, 12, 4, 10, 10, 8, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'u'], ['l', 'i', 'ʃ'], ['ʃ', 'ɔ'], ['h', 'o']]",puliʃʃɔho
বাস্তবভিত্তিক,"[11, 1, 19, 9, 3, 11, 23, 4, 9, 9, 4, 7, 0, 0, 0, 0, 0, 0]","[['b', 'a', 's'], ['t̪', 'o', 'b'], ['bʱ', 'i', 't̪'], ['t̪', 'i', 'k']]",bast̪obbʱit̪t̪ik
এমওপি,"[5, 13, 3, 15, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e', 'm'], ['o'], ['p', 'i']]",emopi
ক্ষমতাটা,"[24, 8, 13, 3, 9, 1, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'ɔ'], ['m', 'o'], ['t̪', 'a'], ['ʈ', 'a']]",kʰɔmot̪aʈa
বর্গমিটারে,"[11, 8, 2, 20, 3, 13, 4, 17, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'r'], ['g', 'o'], ['m', 'i'], ['ʈ', 'a'], ['r', 'e']]",bɔrgomiʈare
এতখানি,"[5, 9, 3, 24, 1, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e'], ['t̪', 'o'], ['kʰ', 'a'], ['n', 'i']]",et̪okʰani
জেডটিই,"[18, 5, 26, 17, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'e', 'ɖ'], ['ʈ', 'i'], ['i']]",dʒeɖʈii
স্বাস্থ্যর,"[10, 1, 19, 30, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'a', 's'], ['t̪ʰ', 'o', 'r']]",ʃast̪ʰor
দর্পণে,"[16, 8, 2, 15, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'ɔ', 'r'], ['p', 'o'], ['n', 'e']]",d̪ɔrpone
চলনসই,"[22, 8, 12, 3, 6, 10, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['tʃ', 'ɔ'], ['l', 'o', 'n'], ['ʃ', 'oi̯']]",tʃɔlonʃoi̯
লয়েডস,"[12, 8, 5, 26, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ɔ'], ['e', 'ɖ', 's']]",lɔeɖs
সানচেস,"[19, 1, 6, 22, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'a', 'n'], ['tʃ', 'e', 's']]",santʃes
উপকরণই,"[14, 15, 3, 7, 8, 2, 3, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['p', 'o'], ['k', 'ɔ'], ['r', 'o', 'n'], ['i']]",upokɔroni
মানবপাচারের,"[13, 1, 6, 3, 11, 15, 1, 22, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['n', 'o', 'b'], ['p', 'a'], ['tʃ', 'a'], ['r', 'e', 'r']]",manobpatʃarer
জমিই,"[18, 3, 13, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'o'], ['m', 'ii̯']]",dʒomii̯
গুহাগুলো,"[20, 14, 21, 1, 20, 14, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['g', 'u'], ['h', 'a'], ['g', 'u'], ['l', 'o']]",guhagulo
মেকারের,"[13, 5, 7, 1, 2, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'e'], ['k', 'a'], ['r', 'e', 'r']]",mekarer
লাইকস,"[12, 32, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['l', 'ai̯', 'k', 's']]",lai̯ks
অতিক্রমকালে,"[3, 9, 4, 7, 2, 8, 13, 7, 1, 12, 5, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['t̪', 'i'], ['k', 'r', 'ɔ', 'm'], ['k', 'a'], ['l', 'e']]",ot̪ikrɔmkale
ব্যঞ্জনধ্বনি,"[11, 29, 6, 18, 3, 6, 25, 3, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ', 'n'], ['dʒ', 'o', 'n'], ['d̪ʱ', 'o'], ['n', 'i']]",bændʒond̪ʱoni
মনমানসিকতা,"[13, 3, 6, 13, 1, 6, 3, 10, 4, 7, 8, 9, 1, 0, 0, 0, 0, 0]","[['m', 'o', 'n'], ['m', 'a'], ['n', 'o'], ['ʃ', 'i'], ['k', 'ɔ'], ['t̪', 'a']]",monmanoʃikɔt̪a
গণপূর্তমন্ত্রী,"[20, 8, 6, 3, 15, 14, 2, 9, 3, 13, 3, 6, 9, 2, 4, 0, 0, 0]","[['g', 'ɔ'], ['n', 'o'], ['p', 'u', 'r'], ['t̪', 'o'], ['m', 'o', 'n'], ['t̪', 'r', 'i']]",gɔnopurt̪omont̪ri
সমাজসহ,"[10, 8, 13, 1, 18, 10, 8, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['m', 'a', 'dʒ'], ['ʃ', 'ɔ'], ['h', 'o']]",ʃɔmadʒʃɔho
পরিচালকই,"[15, 3, 2, 4, 22, 1, 12, 3, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o'], ['r', 'i'], ['tʃ', 'a'], ['l', 'o', 'k'], ['i']]",poritʃaloki
সংগ্রামই,"[10, 8, 31, 20, 2, 1, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ', 'ŋ'], ['g', 'r', 'a', 'm'], ['i']]",ʃɔŋgrami
আসেম,"[1, 10, 5, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['ʃ', 'e', 'm']]",aʃem
পাঁচটিতেই,"[15, 1, 22, 17, 4, 9, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a', 'tʃ'], ['ʈ', 'i'], ['t̪', 'ei̯']]",patʃʈit̪ei̯
উহারা,"[14, 21, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u'], ['h', 'a'], ['r', 'a']]",uhara
খানাখন্দ,"[24, 1, 6, 1, 24, 8, 6, 16, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'a'], ['n', 'a'], ['kʰ', 'ɔ', 'n'], ['d̪', 'o']]",kʰanakʰɔnd̪o
উচ্ছে,"[14, 22, 28, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['u', 'tʃ'], ['tʃʰ', 'e']]",utʃtʃʰe
শিশুগুলো,"[10, 4, 10, 14, 20, 14, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'i'], ['ʃ', 'u'], ['g', 'u'], ['l', 'o']]",ʃiʃugulo
দেহও,"[16, 5, 21, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'e'], ['h', 'o'], ['o']]",d̪ehoo
মানুষটিও,"[13, 1, 6, 14, 10, 17, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a'], ['n', 'u', 'ʃ'], ['ʈ', 'i'], ['o']]",manuʃʈio
বইগুলোও,"[11, 35, 20, 14, 12, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'oi̯'], ['g', 'u'], ['l', 'o'], ['o']]",boi̯guloo
জুটিও,"[18, 14, 17, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'u'], ['ʈ', 'i'], ['o']]",dʒuʈio
জবাবও,"[18, 8, 11, 1, 11, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['dʒ', 'ɔ'], ['b', 'a'], ['b', 'o']]",dʒɔbabo
স্বাধীনতাযুদ্ধ,"[10, 1, 25, 4, 6, 3, 9, 1, 18, 14, 16, 25, 3, 0, 0, 0, 0, 0]","[['ʃ', 'a'], ['d̪ʱ', 'i'], ['n', 'o'], ['t̪', 'a'], ['dʒ', 'u', 'd̪'], ['d̪ʱ', 'o']]",ʃad̪ʱinot̪adʒud̪d̪ʱo
সুললিত,"[10, 14, 12, 3, 12, 4, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'u'], ['l', 'o'], ['l', 'i'], ['t̪', 'o']]",ʃulolit̪o
বিসর্গ,"[11, 4, 10, 8, 2, 20, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'i'], ['ʃ', 'ɔ', 'r'], ['g', 'o']]",biʃɔrgo
আকর্ষণই,"[1, 7, 3, 2, 10, 8, 6, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a'], ['k', 'o', 'r'], ['ʃ', 'ɔ'], ['n', 'i']]",akorʃɔni
দ্রোহ,"[16, 2, 3, 21, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'r', 'o'], ['h', 'o']]",d̪roho
পেতেছিল,"[15, 5, 9, 5, 28, 4, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'e'], ['t̪', 'e'], ['tʃʰ', 'i'], ['l', 'o']]",pet̪etʃʰilo
খানকেও,"[24, 1, 6, 7, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['kʰ', 'a', 'n'], ['k', 'e'], ['o']]",kʰankeo
ভদ্রলোকদের,"[23, 8, 16, 2, 3, 12, 3, 7, 16, 5, 2, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'ɔ', 'd̪'], ['r', 'o'], ['l', 'o', 'k'], ['d̪', 'e', 'r']]",bʱɔd̪rolokd̪er
মোচ,"[13, 3, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'o', 'tʃ']]",motʃ
মাছগুলোর,"[13, 1, 28, 20, 14, 12, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'a', 'tʃʰ'], ['g', 'u'], ['l', 'o', 'r']]",matʃʰgulor
সমহারে,"[10, 8, 13, 3, 21, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʃ', 'ɔ'], ['m', 'o'], ['h', 'a'], ['r', 'e']]",ʃɔmohare
অনেকেও,"[8, 6, 5, 7, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['n', 'e'], ['k', 'eo̯']]",ɔnekeo̯
প্রম্পট,"[15, 2, 8, 13, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'r', 'ɔ', 'm', 'p', 'ʈ']]",prɔmpʈ
ফরেক্স,"[27, 8, 2, 5, 7, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['f', 'ɔ'], ['r', 'e', 'k', 's']]",fɔreks
ভূমিকম্পও,"[23, 14, 13, 4, 7, 8, 13, 15, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['bʱ', 'u'], ['m', 'i'], ['k', 'ɔ', 'm'], ['p', 'oo̯']]",bʱumikɔmpoo̯
সিগ্রেট,"[19, 4, 20, 2, 5, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['s', 'i', 'g'], ['r', 'e', 'ʈ']]",sigreʈ
অক্টোবরেই,"[8, 7, 17, 3, 11, 8, 2, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɔ', 'k'], ['ʈ', 'o'], ['b', 'ɔ'], ['r', 'ei̯']]",ɔkʈobɔrei̯
ইন্ডিকেটর,"[4, 6, 26, 4, 7, 5, 17, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['i', 'n'], ['ɖ', 'i'], ['k', 'e'], ['ʈ', 'o', 'r']]",inɖikeʈor
মুষ্টিবদ্ধ,"[13, 14, 10, 17, 4, 11, 8, 16, 25, 3, 0, 0, 0, 0, 0, 0, 0, 0]","[['m', 'u', 'ʃ'], ['ʈ', 'i'], ['b', 'ɔ', 'd̪'], ['d̪ʱ', 'o']]",muʃʈibɔd̪d̪ʱo
পারমী,"[15, 1, 2, 3, 13, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'a'], ['r', 'o'], ['m', 'i']]",paromi
পতিসরে,"[15, 3, 9, 4, 10, 8, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['p', 'o'], ['t̪', 'i'], ['ʃ', 'ɔ'], ['r', 'e']]",pot̪iʃɔre
এবিবি,"[5, 11, 4, 11, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['e'], ['b', 'i'], ['b', 'i']]",ebibi
বণ্টনে,"[11, 8, 6, 17, 3, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'ɔ', 'n'], ['ʈ', 'o'], ['n', 'e']]",bɔnʈone
অনুবিভাগের,"[3, 6, 14, 11, 4, 23, 1, 20, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[['o'], ['n', 'u'], ['b', 'i'], ['bʱ', 'a'], ['g', 'e', 'r']]",onubibʱager
ব্যবধানও,"[11, 29, 11, 3, 25, 1, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'æ'], ['b', 'o'], ['d̪ʱ', 'a', 'n'], ['o']]",bæbod̪ʱano
টপটপ,"[17, 8, 15, 17, 8, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ʈ', 'ɔ', 'p'], ['ʈ', 'ɔ', 'p']]",ʈɔpʈɔp
রইছ,"[2, 35, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['r', 'oi̯', 'tʃʰ']]",roi̯tʃʰ
কাঁদতেও,"[7, 1, 16, 9, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['k', 'a', 'd̪'], ['t̪', 'e'], ['o']]",kad̪t̪eo
গণমাধ্যমও,"[20, 8, 6, 3, 13, 1, 16, 25, 3, 13, 3, 0, 0, 0, 0, 0, 0, 0]","[['g', 'ɔ'], ['n', 'o'], ['m', 'a', 'd̪'], ['d̪ʱ', 'o', 'm'], ['o']]",gɔnomad̪d̪ʱomo
আক্রমণটা,"[1, 7, 2, 3, 13, 3, 6, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['a', 'k'], ['r', 'o'], ['m', 'o', 'n'], ['ʈ', 'a']]",akromonʈa
ডেভেলপারস,"[26, 5, 23, 5, 12, 8, 15, 1, 2, 19, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'e'], ['bʱ', 'e'], ['l', 'ɔ'], ['p', 'a', 'r', 's']]",ɖebʱelɔpars
দুর্গন্ধও,"[16, 14, 2, 20, 8, 6, 25, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['d̪', 'u', 'r'], ['g', 'ɔ', 'n'], ['d̪ʱ', 'o'], ['o']]",d̪urgɔnd̪ʱoo
বাঁশতলা,"[11, 1, 10, 9, 8, 12, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['b', 'a', 'ʃ'], ['t̪', 'ɔ'], ['l', 'a']]",baʃt̪ɔla
ড্রর,"[26, 2, 8, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['ɖ', 'r', 'ɔ', 'r']]",ɖrɔr
নজিরও,"[6, 3, 18, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[['n', 'o'], ['dʒ', 'i', 'r'], ['o']]",nodʒiro
অমানবিকতার,"[8, 13, 1, 6, 3, 11, 4, 7, 8, 9, 1, 2, 0, 0, 0, 0, 0, 0]","[['ɔ'], ['m', 'a'], ['n', 'o'], ['b', 'i'], ['k', 'ɔ'], ['t̪', 'a', 'r']]",ɔmanobikɔt̪ar
